Episode,Side,Opponent,Result,Reward,Steps,P1_WinRate,P2_WinRate,vsRandom_WinRate,Loss,Epsilon,LR,MaxQ,AvgQ
1130,Red (P1),Self-Play,WIN ,1.8350,42,73.1,49.2,76.6,0.00930,0.2682,1.00e-06,0.00,0.00
1140,Blk (P2),Self-Play,LOSS,0.3100,42,72.9,48.6,76.8,0.00938,0.2670,1.00e-06,0.00,0.00
1150,Blk (P2),Random,WIN ,1.9250,47,74.0,49.4,78.2,0.00919,0.2658,1.00e-06,4.66,1.89
1160,Red (P1),Self-Play,WIN ,1.9200,50,74.7,48.1,78.0,0.00868,0.2647,1.00e-06,0.00,0.00
1170,Red (P1),Self-Play,WIN ,1.9400,40,75.3,49.4,79.2,0.00843,0.2635,1.00e-06,0.00,0.00
1180,Red (P1),Random,WIN ,1.8450,37,73.6,49.4,77.0,0.00803,0.2623,1.00e-06,0.00,0.00
1190,Red (P1),Self-Play,LOSS,0.3200,41,71.6,48.4,74.0,0.00772,0.2612,1.00e-06,0.00,0.00
1200,Blk (P2),Random,WIN ,2.0400,43,72.4,47.0,73.0,0.00821,0.2600,1.00e-06,4.94,1.88
1210,Blk (P2),Random,WIN ,1.9400,43,73.0,48.0,75.0,0.00828,0.2588,1.00e-06,0.00,0.00
1220,Blk (P2),Random,WIN ,1.8500,119,69.0,49.0,72.0,0.00784,0.2577,1.00e-06,0.00,0.00
1230,Blk (P2),Random,WIN ,1.8350,41,68.0,49.0,73.0,0.00771,0.2565,1.00e-06,0.00,0.00
1240,Red (P1),Random,WIN ,1.9300,91,65.0,49.0,73.0,0.00817,0.2553,1.00e-06,0.00,0.00
1250,Red (P1),Random,LOSS,0.7600,70,66.0,49.0,72.0,0.00836,0.2542,1.00e-06,5.19,1.88
1260,Blk (P2),Random,WIN ,2.0500,39,68.0,51.0,76.0,0.00854,0.2530,1.00e-06,0.00,0.00
1270,Blk (P2),Self-Play,LOSS,0.4400,116,68.0,48.0,76.0,0.00831,0.2518,1.00e-06,0.00,0.00
1280,Blk (P2),Self-Play,LOSS,0.1250,284,70.0,49.0,77.0,0.00829,0.2507,1.00e-06,0.00,0.00
1290,Blk (P2),Random,LOSS,0.8450,78,71.0,48.0,79.0,0.00829,0.2495,1.00e-06,0.00,0.00
1300,Blk (P2),Random,LOSS,0.7700,113,72.0,47.0,78.0,0.00862,0.2483,1.00e-06,5.51,1.87
1310,Blk (P2),Self-Play,WIN ,1.8350,41,71.0,47.0,77.0,0.00888,0.2472,1.00e-06,0.00,0.00
1320,Blk (P2),Random,WIN ,2.0500,37,69.0,47.0,78.0,0.00891,0.2460,1.00e-06,0.00,0.00
1330,Red (P1),Self-Play,LOSS,-0.4750,442,69.0,49.0,77.0,0.00877,0.2448,1.00e-06,0.00,0.00
1340,Blk (P2),Random,WIN ,1.7350,79,70.0,51.0,77.0,0.00971,0.2437,1.00e-06,0.00,0.00
1350,Blk (P2),Random,WIN ,1.9400,85,69.0,52.0,78.0,0.00994,0.2425,1.00e-06,5.77,1.87
1360,Blk (P2),Random,WIN ,2.0550,33,69.0,52.0,80.0,0.00985,0.2413,1.00e-06,0.00,0.00
1370,Red (P1),Random,WIN ,1.8450,38,70.0,53.0,81.0,0.01029,0.2402,1.00e-06,0.00,0.00
1380,Red (P1),Self-Play,WIN ,2.0450,43,71.0,52.0,81.0,0.01013,0.2390,1.00e-06,0.00,0.00
1390,Blk (P2),Self-Play,LOSS,0.0050,40,71.0,53.0,82.0,0.01007,0.2378,1.00e-06,0.00,0.00
1400,Blk (P2),Self-Play,LOSS,-0.1700,404,71.0,53.0,85.0,0.01036,0.2367,1.00e-06,6.09,1.88
1410,Blk (P2),Self-Play,LOSS,0.1100,40,71.0,51.0,85.0,0.01066,0.2355,1.00e-06,0.00,0.00
1420,Blk (P2),Random,WIN ,2.0100,56,73.0,51.0,87.0,0.01101,0.2343,1.00e-06,0.00,0.00
1430,Red (P1),Random,WIN ,2.0150,55,74.0,52.0,88.0,0.01057,0.2332,1.00e-06,0.00,0.00
1440,Blk (P2),Self-Play,DRAW,-0.6250,500,74.0,52.0,88.0,0.01106,0.2320,1.00e-06,0.00,0.00
1450,Blk (P2),Random,WIN ,2.0500,41,72.0,53.0,86.0,0.01077,0.2308,1.00e-06,6.56,1.87
1460,Red (P1),Self-Play,WIN ,0.9400,442,73.0,54.0,86.0,0.01119,0.2297,1.00e-06,0.00,0.00
1470,Blk (P2),Random,WIN ,1.9900,65,73.0,56.0,88.0,0.01210,0.2285,1.00e-06,0.00,0.00
1480,Blk (P2),Random,WIN ,2.0500,43,72.0,58.0,89.0,0.01196,0.2273,1.00e-06,0.00,0.00
1490,Blk (P2),Random,WIN ,2.0450,43,71.0,60.0,90.0,0.01256,0.2262,1.00e-06,0.00,0.00
4510,Red (P1),Random,WIN ,2.2600,77,25.0,50.0,75.0,0.00000,0.0500,5.00e-07,0.00,0.00
4520,Red (P1),Random,LOSS,1.0820,160,21.4,33.3,57.1,0.00000,0.0500,5.00e-07,0.00,0.00
4530,Red (P1),Self-Play,LOSS,0.3140,196,21.1,36.4,58.3,0.00000,0.0500,5.00e-07,0.00,0.00
4540,Blk (P2),Random,LOSS,0.9060,46,21.7,35.3,62.5,0.00000,0.0500,5.00e-07,0.00,0.00
4550,Blk (P2),Random,WIN ,2.4120,38,24.1,38.1,65.0,0.00000,0.0500,5.00e-07,0.00,0.00
10,Red (P1),Pool: gen9_titan.pth,LOSS,0.7100,176,60.0,40.0,62.5,0.00000,0.3988,5.00e-06,0.00,0.00
20,Blk (P2),Random,LOSS,0.9300,198,70.0,20.0,57.1,0.00000,0.3977,5.00e-06,0.00,0.00
30,Red (P1),Pool: gen8_mirror.pth,LOSS,0.7160,58,69.2,11.8,44.4,0.00000,0.3965,5.00e-06,0.00,0.00
40,Blk (P2),Random,LOSS,0.9620,33,60.0,10.0,45.8,0.00000,0.3953,5.00e-06,0.00,0.00
50,Red (P1),Random,LOSS,0.9340,122,53.8,16.7,44.8,0.00000,0.3942,5.00e-06,0.00,0.00
60,Red (P1),Pool: gen9_champion.pth,LOSS,0.5740,54,50.0,14.3,42.4,0.00000,0.3930,5.00e-06,0.00,0.00
70,Blk (P2),Pool: gen9_champion.pth,LOSS,0.7160,55,48.6,11.4,39.5,0.00000,0.3918,5.00e-06,0.00,0.00
80,Red (P1),Random,WIN ,2.4340,75,50.0,15.8,44.7,0.00000,0.3907,5.00e-06,0.00,0.00
90,Red (P1),Pool: gen9_titan.pth,LOSS,0.5820,52,51.1,18.6,46.3,0.00000,0.3895,5.00e-06,0.00,0.00
100,Blk (P2),Self-Play,WIN ,2.3480,54,48.0,20.0,42.6,0.00000,0.3883,5.00e-06,0.00,0.00
110,Blk (P2),Pool: gen8_titan.pth,LOSS,0.8500,64,49.1,20.0,43.9,0.00000,0.3872,5.00e-06,0.00,0.00
120,Red (P1),Random,WIN ,2.2620,36,50.8,21.3,47.9,0.00000,0.3860,5.00e-06,0.00,0.00
130,Blk (P2),Self-Play,LOSS,0.7840,120,50.8,23.1,50.7,0.00000,0.3848,5.00e-06,0.00,0.00
140,Red (P1),Random,WIN ,2.4200,37,51.5,27.8,52.5,0.02232,0.3837,5.00e-06,0.00,0.00
150,Blk (P2),Self-Play,WIN ,2.4580,67,52.1,29.1,52.9,0.00772,0.3825,5.00e-06,1.02,0.28
160,Red (P1),Random,LOSS,0.6460,36,50.0,29.8,51.1,0.00444,0.3813,5.00e-06,0.00,0.00
170,Red (P1),Random,LOSS,1.0080,64,49.4,30.3,51.5,0.00296,0.3802,5.00e-06,0.00,0.00
180,Red (P1),Random,WIN ,2.4900,59,51.2,29.8,52.0,0.00241,0.3790,5.00e-06,0.00,0.00
190,Blk (P2),Random,LOSS,0.3140,40,50.0,30.0,50.0,0.00169,0.3778,5.00e-06,0.00,0.00
200,Red (P1),Pool: gen9_champion.pth,LOSS,0.4480,46,47.9,30.0,50.0,0.00165,0.3767,5.00e-06,1.25,0.42
210,Red (P1),Random,WIN ,2.2660,119,47.5,34.0,52.0,0.00152,0.3755,5.00e-06,0.00,0.00
220,Red (P1),Random,WIN ,2.0180,181,49.0,37.0,55.0,0.00136,0.3743,5.00e-06,0.00,0.00
230,Red (P1),Random,LOSS,1.2820,112,46.0,38.0,55.0,0.00127,0.3732,5.00e-06,0.00,0.00
240,Red (P1),Pool: gen8_titan.pth,LOSS,0.0380,31,44.0,38.0,56.0,0.00113,0.3720,5.00e-06,0.00,0.00
250,Blk (P2),Pool: gen9_champion.pth,LOSS,0.6380,38,43.0,39.0,56.0,0.00114,0.3708,5.00e-06,1.48,0.55
260,Red (P1),Random,WIN ,2.1580,64,43.0,42.0,57.0,0.00105,0.3697,5.00e-06,0.00,0.00
270,Red (P1),Random,LOSS,1.0400,54,44.0,42.0,57.0,0.00108,0.3685,5.00e-06,0.00,0.00
280,Red (P1),Pool: gen9_champion.pth,LOSS,0.7920,113,43.0,43.0,58.0,0.00097,0.3673,5.00e-06,0.00,0.00
290,Red (P1),Random,WIN ,2.4200,40,45.0,43.0,54.0,0.00095,0.3662,5.00e-06,0.00,0.00
300,Blk (P2),Random,LOSS,0.3140,41,42.0,43.0,51.0,0.00092,0.3650,5.00e-06,1.69,0.67
310,Blk (P2),Random,WIN ,2.3540,95,45.0,44.0,51.0,0.00087,0.3638,5.00e-06,0.00,0.00
320,Red (P1),Random,WIN ,2.3880,42,44.0,43.0,52.0,0.00081,0.3627,5.00e-06,0.00,0.00
330,Blk (P2),Random,WIN ,2.4660,69,45.0,43.0,53.0,0.00080,0.3615,5.00e-06,0.00,0.00
340,Blk (P2),Pool: gen8_titan.pth,LOSS,0.7880,37,45.0,41.0,54.0,0.00076,0.3603,5.00e-06,0.00,0.00
350,Red (P1),Self-Play,WIN ,2.2700,36,45.0,41.0,54.0,0.00074,0.3592,5.00e-06,1.87,0.77
360,Red (P1),Pool: gen9_titan.pth,LOSS,-0.1360,34,45.0,39.0,54.0,0.00069,0.3580,5.00e-06,0.00,0.00
370,Red (P1),Pool: gen8_titan.pth,LOSS,0.5980,46,42.0,40.0,55.0,0.00067,0.3568,5.00e-06,0.00,0.00
380,Red (P1),Self-Play,WIN ,2.1120,34,46.0,39.0,55.0,0.00071,0.3557,5.00e-06,0.00,0.00
390,Red (P1),Random,LOSS,0.1560,40,49.0,39.0,52.0,0.00069,0.3545,5.00e-06,0.00,0.00
400,Blk (P2),Random,WIN ,2.4120,42,47.0,40.0,52.0,0.00066,0.3533,5.00e-06,2.04,0.87
410,Blk (P2),Pool: gen9_champion.pth,LOSS,0.4320,50,49.0,40.0,52.0,0.00067,0.3522,5.00e-06,0.00,0.00
420,Red (P1),Self-Play,WIN ,2.3140,103,52.0,38.0,52.0,0.00067,0.3510,5.00e-06,0.00,0.00
430,Blk (P2),Random,WIN ,2.5300,53,56.0,39.0,55.0,0.00068,0.3498,5.00e-06,0.00,0.00
440,Blk (P2),Random,LOSS,0.9340,122,57.0,36.0,54.0,0.00063,0.3487,5.00e-06,0.00,0.00
450,Red (P1),Random,LOSS,1.0520,130,58.0,35.0,57.0,0.00071,0.3475,5.00e-06,2.31,0.97
460,Red (P1),Self-Play,WIN ,2.5300,51,60.0,35.0,59.0,0.00071,0.3463,5.00e-06,0.00,0.00
470,Red (P1),Random,LOSS,0.8480,103,58.0,36.0,58.0,0.00064,0.3452,5.00e-06,0.00,0.00
480,Blk (P2),Random,LOSS,0.4640,42,61.0,34.0,56.0,0.00068,0.3440,5.00e-06,0.00,0.00
490,Blk (P2),Pool: gen9_titan.pth,LOSS,0.7540,84,61.0,34.0,56.0,0.00064,0.3428,5.00e-06,0.00,0.00
500,Red (P1),Random,WIN ,2.5460,47,62.0,33.0,56.0,0.00063,0.3417,5.00e-06,2.56,1.06
510,Red (P1),Random,LOSS,1.0240,58,62.0,33.0,55.0,0.00068,0.3405,5.00e-06,0.00,0.00
520,Red (P1),Pool: gen9_champion.pth,LOSS,0.1720,37,60.0,34.0,59.0,0.00072,0.3393,5.00e-06,0.00,0.00
530,Red (P1),Random,WIN ,2.5460,45,61.0,34.0,62.0,0.00071,0.3382,5.00e-06,0.00,0.00
540,Red (P1),Self-Play,WIN ,2.1900,56,64.0,35.0,63.0,0.00075,0.3370,5.00e-06,0.00,0.00
550,Blk (P2),Random,WIN ,2.5540,43,67.0,35.0,62.0,0.00069,0.3358,5.00e-06,2.74,1.13
560,Blk (P2),Random,LOSS,0.3860,178,67.0,35.0,63.0,0.00073,0.3347,5.00e-06,0.00,0.00
570,Red (P1),Self-Play,WIN ,2.3080,63,68.0,35.0,62.0,0.00066,0.3335,5.00e-06,0.00,0.00
580,Blk (P2),Random,WIN ,2.3780,87,66.0,34.0,61.0,0.00072,0.3323,5.00e-06,0.00,0.00
590,Blk (P2),Random,LOSS,1.1180,76,66.0,34.0,59.0,0.00071,0.3312,5.00e-06,0.00,0.00
600,Blk (P2),Random,WIN ,2.5620,43,66.0,36.0,60.0,0.00076,0.3300,5.00e-06,2.97,1.23
610,Blk (P2),Self-Play,LOSS,0.1400,44,66.0,34.0,57.0,0.00075,0.3288,5.00e-06,0.00,0.00
620,Blk (P2),Self-Play,DRAW,0.8580,219,65.0,35.0,56.0,0.00075,0.3277,5.00e-06,0.00,0.00
630,Red (P1),Random,WIN ,2.0980,161,63.0,36.0,58.0,0.00089,0.3265,5.00e-06,0.00,0.00
640,Red (P1),Self-Play,WIN ,2.3560,54,63.0,37.0,59.0,0.00096,0.3253,5.00e-06,0.00,0.00
650,Red (P1),Self-Play,DRAW,0.5800,245,64.0,36.0,59.0,0.00094,0.3242,5.00e-06,3.17,1.32
660,Red (P1),Self-Play,WIN ,2.5380,47,67.0,35.0,58.0,0.00122,0.3230,5.00e-06,0.00,0.00
670,Blk (P2),Self-Play,LOSS,0.6300,40,67.0,35.0,56.0,0.00096,0.3218,5.00e-06,0.00,0.00
680,Red (P1),Random,LOSS,0.6060,46,64.0,34.0,53.0,0.00089,0.3207,5.00e-06,0.00,0.00
690,Blk (P2),Random,WIN ,2.5300,47,63.0,34.0,51.0,0.00105,0.3195,5.00e-06,0.00,0.00
700,Blk (P2),Random,LOSS,0.6880,142,63.0,34.0,50.0,0.00106,0.3183,5.00e-06,3.33,1.40
710,Red (P1),Self-Play,LOSS,0.4480,46,64.0,35.0,50.0,0.00094,0.3172,5.00e-06,0.00,0.00
720,Red (P1),Pool: gen9_champion.pth,LOSS,0.5940,124,62.0,36.0,52.0,0.00111,0.3160,5.00e-06,0.00,0.00
730,Red (P1),Self-Play,WIN ,2.2380,43,62.0,34.0,53.0,0.00132,0.3148,5.00e-06,0.00,0.00
740,Red (P1),Random,LOSS,0.6060,46,59.0,35.0,51.0,0.00114,0.3137,5.00e-06,0.00,0.00
750,Blk (P2),Self-Play,LOSS,0.0060,38,59.0,33.0,54.0,0.00117,0.3125,5.00e-06,3.55,1.47
760,Red (P1),Self-Play,LOSS,0.1240,48,58.0,33.0,54.0,0.00152,0.3113,5.00e-06,0.00,0.00
770,Blk (P2),Pool: gen8_mirror.pth,LOSS,0.3920,58,56.0,33.0,55.0,0.00155,0.3102,5.00e-06,0.00,0.00
780,Red (P1),Random,WIN ,2.4120,41,57.0,32.0,55.0,0.00140,0.3090,5.00e-06,0.00,0.00
790,Red (P1),Random,LOSS,0.9200,84,58.0,33.0,54.0,0.00125,0.3078,5.00e-06,0.00,0.00
800,Blk (P2),Random,LOSS,1.0780,86,58.0,32.0,54.0,0.00133,0.3067,5.00e-06,3.69,1.52
810,Red (P1),Pool: gen9_champion.pth,LOSS,1.1180,74,58.0,35.0,58.0,0.00124,0.3055,5.00e-06,0.00,0.00
820,Blk (P2),Random,LOSS,0.8400,102,57.0,35.0,56.0,0.00162,0.3043,5.00e-06,0.00,0.00
830,Red (P1),Random,WIN ,2.4500,71,57.0,36.0,60.0,0.00137,0.3032,5.00e-06,0.00,0.00
840,Red (P1),Random,LOSS,0.5940,124,55.0,36.0,61.0,0.00193,0.3020,5.00e-06,0.00,0.00
850,Blk (P2),Pool: gen8_titan.pth,LOSS,1.4020,80,56.0,35.0,61.0,0.00164,0.3008,5.00e-06,3.83,1.58
860,Red (P1),Random,WIN ,2.2120,92,55.0,36.0,60.0,0.00171,0.2997,5.00e-06,0.00,0.00
870,Red (P1),Random,WIN ,1.9220,203,54.0,36.0,60.0,0.00200,0.2985,5.00e-06,0.00,0.00
880,Blk (P2),Random,LOSS,0.7640,46,57.0,35.0,60.0,0.00192,0.2973,5.00e-06,0.00,0.00
890,Blk (P2),Random,LOSS,0.8340,69,56.0,35.0,58.0,0.00234,0.2962,5.00e-06,0.00,0.00
900,Red (P1),Pool: gen9_champion.pth,LOSS,0.4240,51,57.0,36.0,59.0,0.00202,0.2950,5.00e-06,3.95,1.64
910,Red (P1),Random,WIN ,2.4040,42,59.0,37.0,61.0,0.00205,0.2938,5.00e-06,0.00,0.00
920,Red (P1),Pool: gen8_mirror.pth,LOSS,-0.0020,40,56.0,37.0,59.0,0.00241,0.2927,5.00e-06,0.00,0.00
930,Red (P1),Random,LOSS,0.6060,46,55.0,40.0,61.0,0.00200,0.2915,5.00e-06,0.00,0.00
940,Blk (P2),Random,LOSS,1.3220,102,55.0,38.0,61.0,0.00365,0.2903,5.00e-06,0.00,0.00
950,Red (P1),Pool: gen8_titan.pth,LOSS,0.6340,116,54.0,40.0,63.0,0.00231,0.2892,5.00e-06,4.13,1.70
960,Red (P1),Self-Play,LOSS,0.5400,100,56.0,40.0,62.0,0.00282,0.2880,5.00e-06,0.00,0.00
970,Red (P1),Pool: gen8_mirror.pth,LOSS,0.1400,44,56.0,41.0,64.0,0.00270,0.2868,5.00e-06,0.00,0.00
980,Red (P1),Pool: gen9_titan.pth,LOSS,0.0920,56,55.0,44.0,64.0,0.00252,0.2857,5.00e-06,0.00,0.00
990,Red (P1),Random,WIN ,2.4120,37,54.0,45.0,65.0,0.00258,0.2845,5.00e-06,0.00,0.00
1000,Red (P1),Pool: gen9_champion.pth,LOSS,0.5980,48,55.0,47.0,65.0,0.00253,0.2833,1.00e-06,4.32,1.74
1010,Red (P1),Random,WIN ,2.5780,37,57.0,46.0,66.0,0.00284,0.2822,1.00e-06,0.00,0.00
1020,Red (P1),Random,WIN ,1.9380,197,57.0,46.0,69.0,0.00295,0.2810,1.00e-06,0.00,0.00
1030,Red (P1),Random,WIN ,2.4100,81,59.0,46.0,71.0,0.00356,0.2798,1.00e-06,0.00,0.00
1040,Blk (P2),Random,WIN ,2.4120,41,56.0,49.0,73.0,0.00372,0.2787,1.00e-06,0.00,0.00
1050,Red (P1),Random,LOSS,0.3060,42,57.0,48.0,75.0,0.00442,0.2775,1.00e-06,5.18,1.95
1060,Red (P1),Self-Play,WIN ,2.5140,53,58.0,46.0,74.0,0.00420,0.2763,1.00e-06,0.00,0.00
1070,Blk (P2),Random,WIN ,2.1300,149,57.0,49.0,73.0,0.00423,0.2752,1.00e-06,0.00,0.00
1080,Red (P1),Self-Play,DRAW,0.5500,217,56.0,49.0,72.0,0.00507,0.2740,1.00e-06,0.00,0.00
1090,Red (P1),Random,WIN ,2.5780,39,57.0,51.0,74.0,0.00526,0.2728,1.00e-06,0.00,0.00
1100,Red (P1),Random,WIN ,2.5460,47,58.0,51.0,73.0,0.00523,0.2717,1.00e-06,5.37,2.20
1110,Blk (P2),Self-Play,LOSS,0.1480,40,57.0,50.0,71.0,0.00519,0.2705,1.00e-06,0.00,0.00
1120,Red (P1),Random,WIN ,2.5380,45,59.0,52.0,72.0,0.00495,0.2693,1.00e-06,0.00,0.00
1130,Red (P1),Self-Play,LOSS,0.8340,66,61.0,53.0,73.0,0.00600,0.2682,1.00e-06,0.00,0.00
1140,Red (P1),Self-Play,WIN ,2.5380,45,61.0,51.0,72.0,0.00550,0.2670,1.00e-06,0.00,0.00
1150,Red (P1),Random,WIN ,2.4660,65,61.0,52.0,69.0,0.00517,0.2658,1.00e-06,5.53,2.26
1160,Blk (P2),Pool: gen8_mirror.pth,WIN ,2.5780,33,61.0,51.0,69.0,0.00609,0.2647,1.00e-06,0.00,0.00
1170,Blk (P2),Random,WIN ,2.3080,65,60.0,52.0,70.0,0.00579,0.2635,1.00e-06,0.00,0.00
1180,Red (P1),Random,LOSS,0.3060,42,58.0,53.0,70.0,0.00682,0.2623,1.00e-06,0.00,0.00
1190,Blk (P2),Self-Play,LOSS,0.2140,142,60.0,53.0,69.0,0.00553,0.2612,1.00e-06,0.00,0.00
1200,Red (P1),Random,LOSS,0.9860,186,60.0,54.0,69.0,0.00649,0.2600,1.00e-06,5.72,2.30
1210,Red (P1),Random,WIN ,2.3540,93,59.0,55.0,70.0,0.00665,0.2588,1.00e-06,0.00,0.00
1220,Blk (P2),Random,WIN ,2.3380,95,58.0,54.0,69.0,0.00703,0.2577,1.00e-06,0.00,0.00
1230,Blk (P2),Random,WIN ,1.4900,311,56.0,54.0,69.0,0.00700,0.2565,1.00e-06,0.00,0.00
1240,Blk (P2),Random,WIN ,2.3960,45,57.0,55.0,69.0,0.00707,0.2553,1.00e-06,0.00,0.00
1250,Blk (P2),Pool: gen8_mirror.pth,WIN ,2.4820,60,58.0,56.0,71.0,0.00714,0.2542,1.00e-06,5.89,2.36
1260,Red (P1),Random,WIN ,2.5140,51,60.0,55.0,73.0,0.00780,0.2530,1.00e-06,0.00,0.00
1270,Blk (P2),Random,LOSS,0.8740,56,58.0,54.0,71.0,0.00794,0.2518,1.00e-06,0.00,0.00
1280,Blk (P2),Random,WIN ,2.0200,137,57.0,58.0,70.0,0.00747,0.2507,1.00e-06,0.00,0.00
1290,Red (P1),Self-Play,LOSS,0.4520,122,58.0,57.0,74.0,0.00909,0.2495,1.00e-06,0.00,0.00
1300,Blk (P2),Self-Play,LOSS,0.3060,40,58.0,53.0,72.0,0.00811,0.2483,1.00e-06,6.04,2.41
1310,Red (P1),Random,WIN ,2.5460,47,60.0,53.0,73.0,0.00858,0.2472,1.00e-06,0.00,0.00
1320,Red (P1),Random,WIN ,2.3480,55,60.0,51.0,73.0,0.00842,0.2460,1.00e-06,0.00,0.00
1330,Red (P1),Random,WIN ,2.4660,65,61.0,53.0,72.0,0.00958,0.2448,1.00e-06,0.00,0.00
1340,Red (P1),Pool: gen9_titan.pth,LOSS,0.1560,40,60.0,53.0,72.0,0.00921,0.2437,1.00e-06,0.00,0.00
1350,Blk (P2),Random,LOSS,0.9140,48,59.0,50.0,71.0,0.00888,0.2425,1.00e-06,6.17,2.45
1360,Red (P1),Random,WIN ,2.3780,89,61.0,48.0,72.0,0.00947,0.2413,1.00e-06,0.00,0.00
1370,Red (P1),Self-Play,WIN ,2.5380,45,61.0,47.0,71.0,0.00955,0.2402,1.00e-06,0.00,0.00
1380,Blk (P2),Random,LOSS,0.6140,44,64.0,47.0,73.0,0.01077,0.2390,1.00e-06,0.00,0.00
1390,Blk (P2),Random,WIN ,2.1620,143,64.0,49.0,76.0,0.01076,0.2378,1.00e-06,0.00,0.00
1400,Red (P1),Random,LOSS,0.1720,37,65.0,50.0,75.0,0.01044,0.2367,1.00e-06,6.26,2.48
1410,Blk (P2),Random,WIN ,2.5060,57,64.0,50.0,75.0,0.01065,0.2355,1.00e-06,0.00,0.00
1420,Red (P1),Self-Play,DRAW,0.3060,200,64.0,51.0,75.0,0.01038,0.2343,1.00e-06,0.00,0.00
1430,Red (P1),Random,DRAW,0.6420,271,66.0,53.0,76.0,0.01164,0.2332,1.00e-06,0.00,0.00
1440,Red (P1),Self-Play,WIN ,2.1460,143,67.0,52.0,77.0,0.01111,0.2320,1.00e-06,0.00,0.00
1450,Red (P1),Self-Play,DRAW,0.3280,233,66.0,52.0,78.0,0.01086,0.2308,1.00e-06,6.37,2.51
1460,Blk (P2),Random,WIN ,2.5700,39,65.0,50.0,79.0,0.01135,0.2297,1.00e-06,0.00,0.00
1470,Blk (P2),Random,WIN ,2.5460,47,67.0,49.0,78.0,0.01132,0.2285,1.00e-06,0.00,0.00
1480,Red (P1),Random,WIN ,2.3800,47,68.0,51.0,80.0,0.01235,0.2273,1.00e-06,0.00,0.00
1490,Blk (P2),Random,WIN ,2.5540,45,69.0,50.0,81.0,0.01378,0.2262,1.00e-06,0.00,0.00
1500,Red (P1),Random,WIN ,2.3940,84,70.0,53.0,81.0,0.01195,0.2250,1.00e-06,6.46,2.54
1510,Blk (P2),Random,WIN ,2.1040,37,70.0,58.0,84.0,0.01264,0.2238,1.00e-06,0.00,0.00
1520,Red (P1),Random,WIN ,2.2660,117,70.0,59.0,85.0,0.01232,0.2227,1.00e-06,0.00,0.00
1530,Red (P1),Self-Play,WIN ,2.5140,55,71.0,56.0,84.0,0.01386,0.2215,1.00e-06,0.00,0.00
1540,Red (P1),Self-Play,WIN ,2.5540,39,70.0,55.0,85.0,0.01445,0.2203,1.00e-06,0.00,0.00
1550,Blk (P2),Self-Play,LOSS,0.5980,46,70.0,56.0,83.0,0.01322,0.2192,1.00e-06,6.58,2.57
1560,Red (P1),Random,WIN ,2.3720,51,71.0,57.0,82.0,0.01487,0.2180,1.00e-06,0.00,0.00
1570,Red (P1),Random,LOSS,0.9940,180,71.0,55.0,80.0,0.01498,0.2168,1.00e-06,0.00,0.00
1580,Red (P1),Pool: gen8_titan.pth,LOSS,0.7780,78,71.0,54.0,81.0,0.01264,0.2157,1.00e-06,0.00,0.00
1590,Red (P1),Self-Play,LOSS,0.1480,42,71.0,53.0,79.0,0.01514,0.2145,1.00e-06,0.00,0.00
1600,Blk (P2),Self-Play,LOSS,0.2900,46,71.0,50.0,79.0,0.01246,0.2133,1.00e-06,6.67,2.61
1610,Blk (P2),Random,WIN ,2.4100,81,71.0,50.0,79.0,0.01430,0.2122,1.00e-06,0.00,0.00
1620,Red (P1),Pool: gen9_champion.pth,LOSS,0.7060,100,69.0,52.0,80.0,0.01434,0.2110,1.00e-06,0.00,0.00
1630,Blk (P2),Self-Play,LOSS,0.4240,50,70.0,49.0,79.0,0.01414,0.2098,1.00e-06,0.00,0.00
1640,Red (P1),Random,WIN ,2.2460,44,69.0,49.0,78.0,0.01570,0.2087,1.00e-06,0.00,0.00
1650,Blk (P2),Self-Play,DRAW,0.3640,301,70.0,49.0,77.0,0.01550,0.2075,1.00e-06,6.83,2.63
1660,Red (P1),Self-Play,DRAW,0.1160,209,69.0,50.0,77.0,0.01944,0.2063,1.00e-06,0.00,0.00
1670,Blk (P2),Random,WIN ,2.3880,47,70.0,49.0,77.0,0.01799,0.2052,1.00e-06,0.00,0.00
1680,Blk (P2),Random,WIN ,2.5780,39,68.0,48.0,76.0,0.01816,0.2040,1.00e-06,0.00,0.00
1690,Blk (P2),Random,WIN ,2.1940,133,68.0,44.0,75.0,0.01742,0.2028,1.00e-06,0.00,0.00
1700,Red (P1),Random,WIN ,2.4340,75,70.0,43.0,76.0,0.01729,0.2017,1.00e-06,7.16,2.64
1710,Red (P1),Self-Play,WIN ,2.5380,45,69.0,44.0,79.0,0.01714,0.2005,1.00e-06,0.00,0.00
1720,Blk (P2),Random,LOSS,0.7520,126,68.0,44.0,78.0,0.01988,0.1993,1.00e-06,0.00,0.00
1730,Red (P1),Random,LOSS,0.9460,196,66.0,42.0,79.0,0.01944,0.1982,1.00e-06,0.00,0.00
1740,Red (P1),Random,LOSS,0.7500,167,66.0,43.0,77.0,0.01892,0.1970,1.00e-06,0.00,0.00
1750,Blk (P2),Random,LOSS,1.0380,94,66.0,44.0,78.0,0.01987,0.1958,1.00e-06,7.53,2.68
1760,Red (P1),Self-Play,LOSS,0.8220,151,66.0,46.0,77.0,0.01928,0.1947,1.00e-06,0.00,0.00
1770,Red (P1),Pool: gen8_mirror.pth,LOSS,-0.0420,50,62.0,48.0,75.0,0.01891,0.1935,1.00e-06,0.00,0.00
